"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000142","regulation of DNA-templated transcription initiation","12/558","88/18842",0.136363636363636,4.60459433040078,5.92085251860808,1.06998787970076e-05,0.00179757963789728,0.00179757963789728,"TWIST1/FOSL1/JUN/PPM1D/MED30/SETX/NFKB1/MED26/MED13/MED9/FOXO1/NFKBIA",12
"GO:0097191","extrinsic apoptotic signaling pathway","18/558","186/18842",0.0967741935483871,3.26777662157475,5.42976392005502,1.10372196330003e-05,0.00180274587339006,0.00180274587339006,"CSF2/MIR221/BCL10/SCG2/TNF/BIRC2/TNFAIP3/ATF3/MCL1/CYLD/NFKBIZ/EYA3/BCL2A1/IL1A/TNFSF10/LTB/IFI27/NGFR",18
"GO:0016032","viral process","28/558","383/18842",0.0731070496083551,2.46860757835238,5.07264575810089,1.14834753296925e-05,0.0018249414848268,0.0018249414848268,"CXCR4/PARP10/IFIH1/MIR221/ZFP36/RNASEK/IFIT1/CCNT2/IRF7/MX1/IFITM1/TNF/RSF1/JUN/OASL/PROX1/ISG15/IFNB1/PTX3/HCFC2/CCL2/ZNF639/IFI16/RSAD2/IFNL3/ZC3H12A/OAS2/GTF2B",28
"GO:0071216","cellular response to biotic stimulus","21/558","245/18842",0.0857142857142857,2.89431643625192,5.21371865745671,1.38636350523939e-05,0.00214521510810727,0.00214521510810727,"TICAM1/CSF2/CD274/ZFP36/BCL10/IRAK2/NOD2/TNF/NR1D1/TNFAIP3/CSF3/HAVCR2/CCL2/BTK/NFKBIZ/ZC3H12A/NFKB1/IL1A/PDE4B/DDIT3/NFKBIB",21
"GO:0071222","cellular response to lipopolysaccharide","19/558","210/18842",0.0904761904761905,3.05511179382147,5.23177223967622,1.66006791033345e-05,0.00250287161865658,0.00250287161865658,"TICAM1/CSF2/CD274/ZFP36/BCL10/IRAK2/NOD2/TNF/NR1D1/TNFAIP3/CSF3/HAVCR2/CCL2/NFKBIZ/ZC3H12A/NFKB1/IL1A/PDE4B/NFKBIB",19
"GO:2000630","positive regulation of miRNA metabolic process","10/558","64/18842",0.15625,5.2760976702509,5.9861335811464,1.72090327456452e-05,0.00252972781360985,0.00252972781360985,"NEAT1/FOSL1/POU2F1/EGR1/TNF/JUN/FOXO3/ZC3H12A/NFKB1/NGFR",10
"GO:0001818","negative regulation of cytokine production","27/558","371/18842",0.0727762803234501,2.45743848361012,4.9529671942998,1.78039518670582e-05,0.00255334724337322,0.00255334724337322,"DLL1/CD274/CLEC4A/MIR221/ZFP36/HDAC9/IFNL1/TNF/RELB/SOCS5/TNFAIP3/HAVCR2/IL23A/DHX58/IFNB1/IL20RB/BTK/CYLD/ZC3H12A/NFKB1/IL1A/XAF1/BCL3/DDIT3/CD34/NFKBIA/REL",27
"GO:0045619","regulation of lymphocyte differentiation","18/558","193/18842",0.0932642487046632,3.14925622597359,5.2429116754912,1.82991576075935e-05,0.00256188206506309,0.00256188206506309,"IKZF3/IFNL1/IRF4/SOCS5/FOXO3/IRF1/NFKBID/IL23A/PRDM1/ZBTB1/IFNB1/BTK/GLI3/NFKBIZ/JUNB/ZC3H12A/DUSP10/STAT5A",18
"GO:0046632","alpha-beta T cell differentiation","14/558","125/18842",0.112,3.78190681003584,5.45146128178822,2.03580370898831e-05,0.00278384321136076,0.00278384321136076,"FOXP1/TBK1/IRF4/SOCS5/NFKBID/IL23A/PRDM1/GLI3/RSAD2/NFKBIZ/JUNB/ZC3H12A/SEMA4A/STAT5A",14
"GO:0045089","positive regulation of innate immune response","28/558","396/18842",0.0707070707070707,2.38756743057818,4.87510592249832,2.11334069820642e-05,0.00281120283468277,0.00281120283468277,"TICAM1/ZCCHC3/CD274/IFIH1/BCL10/DDX60/TBK1/SLC15A3/IRAK2/IRF7/NOD2/TNF/NR1D1/BIRC2/TNFAIP3/IRF1/OASL/HAVCR2/DHX58/IFNB1/IFI16/BTK/RSAD2/CYLD/NFKBIZ/EREG/RIOK3/NFKBIA",28
"GO:1903900","regulation of viral life cycle","13/558","110/18842",0.118181818181818,3.99064841968068,5.49544791929565,2.24947158345072e-05,0.00281120283468277,0.00281120283468277,"IFIH1/IFIT1/MX1/IFITM1/TNF/OASL/PROX1/ISG15/IFNB1/IFI16/RSAD2/IFNL3/OAS2",13
"GO:0046637","regulation of alpha-beta T cell differentiation","10/558","66/18842",0.151515151515152,5.11621592266754,5.85196938906076,2.27320545040345e-05,0.00281120283468277,0.00281120283468277,"IRF4/SOCS5/NFKBID/IL23A/PRDM1/GLI3/NFKBIZ/JUNB/ZC3H12A/STAT5A",10
"GO:0140467","integrated stress response signaling","9/558","53/18842",0.169811320754717,5.73402312842362,6.02906470631417,2.27733723841559e-05,0.00281120283468277,0.00281120283468277,"BATF2/FOSL1/NFE2L2/JUN/PPP1R15B/JUNB/ATF4/PPP1R15A/DDIT3",9
"GO:0060337","type I interferon-mediated signaling pathway","11/558","80/18842",0.1375,4.64296594982079,5.70419032413457,2.2948594568839e-05,0.00281120283468277,0.00281120283468277,"TBK1/IRF7/IFITM1/USP18/OASL/ISG15/IFNB1/OAS2/IFI27/TANK/STAT2",11
"GO:1902105","regulation of leukocyte differentiation","23/558","295/18842",0.0779661016949153,2.63268331207096,4.93752825313191,2.53280998610482e-05,0.00303937198332578,0.00303937198332578,"FBXW7/IKZF3/FOXP1/IFNL1/IRF7/TNF/IRF4/SOCS5/FOXO3/IRF1/NFKBID/IL23A/PRDM1/ZBTB1/IFNB1/BTK/GLI3/NFKBIZ/JUNB/ZC3H12A/DUSP10/HCLS1/STAT5A",23
"GO:0032728","positive regulation of interferon-beta production","8/558","42/18842",0.19047619047619,6.43181430278204,6.15636134774054,2.73155866443939e-05,0.00319336423958678,0.00319336423958678,"IFIH1/TBK1/IRF7/ZBTB20/IRF1/ISG15/OAS2/RIOK3",8
